# suite=spinel corpus=1819 ruby="ruby 4.0.5 (2026-05-20 revision 64336ffd0e) +PRISM [arm64-darwin25]" spinel-rs=a528f8b
# FAIL_COMPILE=104 FAIL_OUTPUT=599 FAIL_RUN=1 FAIL_RUSTC=9 PASS=1104 TIMEOUT_RUN=2
ffi_libc_libm_basic	FAIL_OUTPUT	expect	missing-builtin-method
ffi_poly_int_array	FAIL_COMPILE	compile	auto-1dc88be1
ffi_ptr_array	FAIL_OUTPUT	expect	missing-builtin-method
ffi_ptr_int_literal	FAIL_OUTPUT	expect	missing-builtin-method
ffi_ptr_nil	FAIL_OUTPUT	expect	missing-builtin-method
ffi_str_arg_poly_value	FAIL_OUTPUT	expect	missing-builtin-method
ffi_struct	FAIL_OUTPUT	expect	missing-builtin-method
ffi_variadic	FAIL_OUTPUT	expect	missing-builtin-method
ffi_void_return	FAIL_OUTPUT	expect	missing-builtin-method
ffi_write_roundtrip	FAIL_OUTPUT	expect	missing-builtin-method
fiber_capture_no_leak_to_sibling	PASS	-	-
fiber_class_reflection	FAIL_OUTPUT	expect	missing-builtin-method
fiber_error_guards	FAIL_OUTPUT	expect	missing-builtin-method
fiber_exception_boundary	PASS	-	-
fiber_gc_root_isolation	PASS	-	-
fiber_kill	FAIL_OUTPUT	expect	missing-builtin-method
fiber_nested_block	FAIL_OUTPUT	expect	missing-builtin-method
fiber_nested_block_capture	PASS	-	-
fiber_nested_fiber	FAIL_COMPILE	compile	spike-misc
fiber_raise	FAIL_OUTPUT	expect	missing-builtin-method
fiber_reassign_capture	FAIL_OUTPUT	expect	-
fiber_shared_capture	PASS	-	-
fiber_storage_nil	FAIL_OUTPUT	expect	missing-builtin-method
fiber_transfer_root	FAIL_OUTPUT	expect	missing-builtin-method
file_basename_gc	PASS	-	-
file_dir_methods	PASS	-	-
file_expand_path	PASS	-	-
file_join_poly_component	PASS	-	-
file_mtime	PASS	-	-
file_read_count	PASS	-	-
file_readlines	PASS	-	-
file_seek_tell_rewind	PASS	-	-
file_size	FAIL_OUTPUT	expect	missing-builtin-method
file_unlink_rename	PASS	-	-
file_write_at_tail_position	PASS	-	-
filter_map	PASS	-	-
find_block_poly_array	PASS	-	-
find_ifnone	FAIL_OUTPUT	expect	spike-misc
find_pattern_match	PASS	-	-
find_pattern_poly_scrutinee	PASS	-	-
flat_map_identity	PASS	-	-
flat_map_poly_receiver	PASS	-	-
flat_map_poly_return	PASS	-	-
float_array_first_last_nil	PASS	-	-
float_clamp	PASS	-	-
float_divmod_zerodiv	FAIL_OUTPUT	expect	-
float_hex_encoding_isa_bool_wave10	FAIL_OUTPUT	expect	auto-3814d0b1
float_limit_constants	PASS	-	-
float_modulo	PASS	-	-
float_pow_negative_fractional	FAIL_OUTPUT	expect	-
float_quo_step_by	FAIL_OUTPUT	expect	auto-6b001200
float_rational_arith	PASS	-	-
float_rational_math_family	FAIL_OUTPUT	expect	missing-builtin-method
float_rationalize_simplest	FAIL_OUTPUT	expect	missing-builtin-method
float_round_half	FAIL_OUTPUT	expect	auto-65bd6b6e
float_round_ndigits_return_type	PASS	-	-
float_round_nonliteral	PASS	-	-
float_round_truncate_ndigits	FAIL_OUTPUT	expect	auto-dfbd22ee
float_round_value_based_type	PASS	-	-
float_round_zero	PASS	-	-
float_spaceship	PASS	-	-
float_step_block	PASS	-	-
float_step_to_a	PASS	-	-
float_to_r	FAIL_OUTPUT	expect	missing-builtin-method
for_over_hash_and_bigint_when	FAIL_COMPILE	compile	dynamic-require
format_arg_rooting	PASS	-	-
format_binary	FAIL_OUTPUT	expect	auto-cef029d8
format_dynamic_named	FAIL_OUTPUT	expect	auto-ceefe5e0
format_hex_float	FAIL_OUTPUT	expect	auto-cef06551
format_named	FAIL_OUTPUT	expect	auto-cef00b42
format_raise_dollarbang_symproc	FAIL_OUTPUT	expect	auto-ceeffdaa
format_s_and_nonfinite	FAIL_OUTPUT	expect	-
forward_args	PASS	-	-
forward_args_block	PASS	-	-
forward_call_param_type_inference	PASS	-	-
forwarded_nil_guarded_block	PASS	-	-
freeze_user_object	FAIL_RUSTC	compile	rustc-failure
frozen_hash_opassign_guard	FAIL_OUTPUT	expect	-
frozen_literal_hash_key	FAIL_OUTPUT	expect	-
frozen_mutation_arg_eval_order	FAIL_OUTPUT	expect	-
frozen_nul_literal_cache	FAIL_OUTPUT	expect	-
frozen_string_append_guard	FAIL_OUTPUT	expect	-
frozen_string_global_survives_gc	PASS	-	-
frozen_string_literal_gc_root	PASS	-	-
frozen_string_literal_per_file	FAIL_OUTPUT	expect	-
frozen_string_literal_per_file_rev	FAIL_OUTPUT	expect	-
frozen_string_literal_pragma	FAIL_OUTPUT	expect	-
gc_grandparent_ivar_scan	PASS	-	-
gc_poly_local_int	PASS	-	-
gc_poly_local_root	PASS	-	-
gc_poly_local_setjmp	PASS	-	-
gc_root_call_args	PASS	-	-
gc_root_heap_param	PASS	-	-
gc_root_ptr_array_literal	PASS	-	-
gc_rooted_builders	FAIL_OUTPUT	expect	missing-builtin-method
gc_stat_string_heap	FAIL_OUTPUT	expect	missing-builtin-method
gc_str_arg_rooted	FAIL_OUTPUT	expect	missing-builtin-method
global_multi_assign	PASS	-	-
global_var	PASS	-	-
global_var_punct	FAIL_OUTPUT	expect	-
grapheme_clusters_alias	FAIL_OUTPUT	expect	missing-builtin-method
grep_v_runtime_recv	PASS	-	-
gsub_sub_block	TIMEOUT_RUN	run	-
gsub_with_hash_replacement	FAIL_OUTPUT	expect	auto-693fd5cf
gvar	PASS	-	-
gvar_opassign_value	PASS	-	-
hangs_548	FAIL_COMPILE	compile	spike-misc
harness_batch_2453_2456	PASS	-	-
hash_all_pattern	FAIL_OUTPUT	expect	pattern-shapes
hash_array_string_batch8	FAIL_OUTPUT	expect	missing-builtin-method
hash_block_methods_variants	PASS	-	-
hash_blockless_enumerator	PASS	-	-
hash_clear	PASS	-	-
hash_compound_assign_more	PASS	-	-
hash_conformance_batch7	FAIL_OUTPUT	expect	missing-builtin-method
hash_ctor_merge_clone_transform	FAIL_OUTPUT	expect	missing-builtin-method
hash_default_array_fetch_concat_wave9	FAIL_OUTPUT	expect	missing-builtin-method
hash_default_proc	FAIL_OUTPUT	expect	missing-builtin-method
hash_default_proc_assign	FAIL_OUTPUT	expect	missing-builtin-method
hash_default_proc_key	FAIL_OUTPUT	expect	missing-builtin-method
hash_delete_if_select_reject_bang	FAIL_OUTPUT	expect	missing-builtin-method
hash_delete_returns_value	PASS	-	-
hash_dig	FAIL_OUTPUT	expect	missing-builtin-method
hash_dig_into_array	PASS	-	-
hash_dispatch_missing_cells	PASS	-	-
hash_double_splat	FAIL_COMPILE	compile	double-splat
hash_each_enumerator	PASS	-	-
hash_each_key_value	FAIL_OUTPUT	expect	-
hash_each_value_key_enumerator	PASS	-	-
hash_each_with_object	FAIL_OUTPUT	expect	missing-builtin-method
hash_empty_block_methods	PASS	-	-
hash_empty_literal_and_map	FAIL_OUTPUT	expect	missing-builtin-method
hash_enum_with_index_chain	PASS	-	-
hash_enumerable_batch	FAIL_OUTPUT	expect	missing-builtin-method
hash_enumerable_eql_batch	FAIL_OUTPUT	expect	missing-builtin-method
hash_eq_boxed	PASS	-	-
hash_except	FAIL_OUTPUT	expect	missing-builtin-method
hash_fetch_block	PASS	-	-
hash_fetch_block_key	PASS	-	-
hash_fetch_block_key_type	PASS	-	-
hash_fetch_keyerror	PASS	-	-
hash_fetch_keyerror_message	FAIL_OUTPUT	expect	missing-builtin-method
hash_fetch_values_delete_block_subset	FAIL_OUTPUT	expect	missing-builtin-method
hash_filter_bang_return	FAIL_OUTPUT	expect	missing-builtin-method
hash_flatten_depth	FAIL_OUTPUT	expect	missing-builtin-method
hash_flatten_rassoc_compact	FAIL_OUTPUT	expect	missing-builtin-method
hash_float_value_preserved	PASS	-	-
hash_index_assign_expression	PASS	-	-
hash_inspect_poly	PASS	-	-
hash_int_and_or_assign	PASS	-	-
hash_int_int_nested	FAIL_OUTPUT	expect	pattern-shapes
hash_int_keyed_delete	FAIL_OUTPUT	expect	missing-builtin-method
hash_int_keyed_none_one	FAIL_OUTPUT	expect	missing-builtin-method
hash_invert	PASS	-	-
hash_itself_enum_nil	PASS	-	-
hash_key_mutate_rehash	FAIL_OUTPUT	expect	missing-builtin-method
hash_key_via_intermediate_local	PASS	-	-
hash_keys_each_shadow	PASS	-	-
hash_map_block	PASS	-	-
hash_merge_bang	PASS	-	-
hash_merge_variants	FAIL_COMPILE	compile	spike-misc
hash_merge_with_block	PASS	-	-
hash_min_max_find	PASS	-	-
hash_new_block_container	FAIL_OUTPUT	expect	missing-builtin-method
hash_new_block_key_type	FAIL_OUTPUT	expect	missing-builtin-method
hash_new_default_block_assign	FAIL_OUTPUT	expect	missing-builtin-method
hash_new_default_empty	FAIL_OUTPUT	expect	missing-builtin-method
hash_numeric_wave11	FAIL_OUTPUT	expect	pattern-shapes
hash_param_each_kv_inference	PASS	-	-
hash_param_each_kv_weak_default	PASS	-	-
hash_param_widen_from_callee_slot	PASS	-	-
hash_predicates_merge_minby_wave10	FAIL_OUTPUT	expect	missing-builtin-method
hash_range_enum_extensions	FAIL_OUTPUT	expect	auto-503269d5
hash_reduce_inject_ewi	PASS	-	-
hash_reduce_predicate	PASS	-	-
hash_replace_variants	FAIL_OUTPUT	expect	missing-builtin-method
hash_return_backprop_polypoly	FAIL_OUTPUT	expect	missing-builtin-method
hash_shorthand	PASS	-	-
hash_shorthand_str	PASS	-	-
hash_simple_returns	FAIL_OUTPUT	expect	missing-builtin-method
hash_slice	FAIL_OUTPUT	expect	missing-builtin-method
hash_solo_block_pair	FAIL_OUTPUT	expect	missing-builtin-method
hash_sort_by	PASS	-	-
hash_sort_pairs	FAIL_OUTPUT	expect	auto-37b0b172
hash_str_value_poly_coerce	PASS	-	-
hash_sum_no_block	PASS	-	-
hash_temp_gc_root	PASS	-	-
hash_to_a_entries	PASS	-	-
hash_to_h_identity	PASS	-	-
hash_transform_group	PASS	-	-
hash_transform_keys_bang	FAIL_OUTPUT	expect	missing-builtin-method
hash_transform_keys_cross	PASS	-	-
hash_update_multi_arg	PASS	-	-
hash_user_key	PASS	-	-
hash_user_key_eql	PASS	-	-
hash_value_p	PASS	-	-
hash_value_split_widen	PASS	-	-
hash_values_at_fetch_values	FAIL_OUTPUT	expect	missing-builtin-method
hash_values_inject_sym	PASS	-	-
hash_variant_call_boundary_sym	PASS	-	-
hash_variant_eq	FAIL_COMPILE	compile	auto-1dc88be1
hash_variant_returns	FAIL_OUTPUT	expect	missing-builtin-method
hash_variant_unify	PASS	-	-
heterogeneous_tuple_return	PASS	-	-
i1006	PASS	-	-
i1007	PASS	-	-
i1009	FAIL_OUTPUT	expect	auto-def07d6b
i1011	FAIL_OUTPUT	expect	missing-builtin-method
i1015	FAIL_OUTPUT	expect	auto-f82b092f
i1017	FAIL_OUTPUT	expect	auto-f715b554
i1020	PASS	-	-
i1021	FAIL_OUTPUT	expect	missing-builtin-method
i1027	FAIL_OUTPUT	expect	missing-builtin-method
i1031	PASS	-	-
i1035	FAIL_OUTPUT	expect	missing-builtin-method
i1041	PASS	-	-
i709	FAIL_OUTPUT	expect	auto-f715b554
i898	FAIL_COMPILE	compile	unknown-class
i912	FAIL_OUTPUT	expect	missing-builtin-method
i916	PASS	-	-
i918	FAIL_OUTPUT	expect	-
i919	PASS	-	-
i920	FAIL_OUTPUT	expect	missing-builtin-method
i960	PASS	-	-
i972	FAIL_OUTPUT	expect	missing-builtin-method
i974	FAIL_OUTPUT	expect	missing-builtin-method
i994	PASS	-	-
i997	PASS	-	-
if_else_void_branch_value	PASS	-	-
if_expr_multi_stmt_body	PASS	-	-
implicit_alloc_site_cache_helper_specialization	PASS	-	-
implicit_alloc_site_escape_layout	PASS	-	-
implicit_alloc_site_escape_param	PASS	-	-
implicit_alloc_site_escape_scoped_locals	PASS	-	-
implicit_alloc_site_holder_poly_array	PASS	-	-
implicit_alloc_site_holder_shared_method	PASS	-	-
implicit_alloc_site_holder_specialization	PASS	-	-
implicit_alloc_site_ivar_helper_return_specialization	PASS	-	-
implicit_alloc_site_store_specialization	PASS	-	-
implicit_new_local_method_scope	PASS	-	-
implicit_self_send	PASS	-	-
include_chain_const_lookup	PASS	-	-
include_chain_module_nested_const	FAIL_OUTPUT	expect	missing-core-const
include_constant_path	PASS	-	-
include_enumerable_block_each	PASS	-	-
include_method_body_locals	PASS	-	-
include_nested_module	PASS	-	-
include_skips_module_class_methods	PASS	-	-
index_op_write_nested	PASS	-	-
index_opassign_in_thread_block	FAIL_OUTPUT	expect	missing-builtin-method
index_or_write_empty_hash	PASS	-	-
index_write	PASS	-	-
inference_method_set	PASS	-	-
inherited_factory_cmethod_site	PASS	-	-
inherited_factory_poly_param_narrow_attr	PASS	-	-
inherited_kwarg_nil_default_string_ivar	PASS	-	-
inherited_method_kwarg_block_self	PASS	-	-
initialize_block_param	FAIL_OUTPUT	expect	missing-builtin-method
initialize_copy_super_object	FAIL_COMPILE	compile	auto-376ca277
initialize_override_param_inference	PASS	-	-
initialize_yield	FAIL_OUTPUT	expect	-
inject_symbol_op	PASS	-	-
inject_symbol_to_proc	PASS	-	-
inject_symbol_variable	PASS	-	-
inline_nested_yield_ivar_self	PASS	-	-
inline_yield_deep_nested_self	FAIL_COMPILE	compile	spike-misc
inline_yield_method_with_return	FAIL_OUTPUT	expect	-
inline_yield_nested_self_ivar	PASS	-	-
inline_yield_return_side_effect	PASS	-	-
inlined_yield_block_param_type	PASS	-	-
inlined_yield_self_locals	PASS	-	-
inspect	FAIL_OUTPUT	expect	-
instance_eval_block_params	PASS	-	-
instance_eval_trampoline	PASS	-	-
instance_exec_autosplat	PASS	-	-
instance_exec_break	PASS	-	-
instance_exec_capture	PASS	-	-
instance_exec_const_receiver	PASS	-	-
instance_exec_direct	PASS	-	-
instance_exec_direct_splat	PASS	-	-
instance_exec_dynamic_ivar	FAIL_OUTPUT	expect	missing-builtin-method
instance_exec_implicit_self	PASS	-	-
instance_exec_kwargs	PASS	-	-
instance_exec_lenient_arity	PASS	-	-
instance_exec_mixed_args	PASS	-	-
instance_exec_module_builder	PASS	-	-
instance_exec_nested	PASS	-	-
instance_exec_next	PASS	-	-
instance_exec_nonlocal_return	PASS	-	-
instance_exec_numbered	PASS	-	-
instance_exec_override	PASS	-	-
instance_exec_parity	PASS	-	-
instance_exec_return	PASS	-	-
instance_exec_splat	PASS	-	-
instance_exec_spliced_types	PASS	-	-
instance_exec_toplevel_method	PASS	-	-
instance_exec_trampoline	PASS	-	-
instance_exec_trampoline_receiverless	PASS	-	-
instance_exec_trampoline_result	PASS	-	-
instance_exec_value	PASS	-	-
instance_exec_valuetype	PASS	-	-
instance_exec_valuetype_trampoline	PASS	-	-
instance_methods_false	FAIL_OUTPUT	expect	missing-builtin-method
instance_methods_false_chain	FAIL_OUTPUT	expect	missing-builtin-method
instance_variable_get_poly_recv	FAIL_OUTPUT	expect	missing-builtin-method
instance_variables_list	FAIL_OUTPUT	expect	missing-builtin-method
int_array_bracket_assign_expr	PASS	-	-
int_array_foreign_values	PASS	-	-
int_array_tally	PASS	-	-
int_array_uniq_bang	PASS	-	-
int_bit_beginless_raises	FAIL_OUTPUT	expect	missing-builtin-method
int_bits_bignum_mask	FAIL_OUTPUT	expect	missing-builtin-method
int_bracket_skip_sym_idx	FAIL_OUTPUT	expect	missing-builtin-method
int_ceil_floor_round	PASS	-	-
int_ceil_floor_round_truncate_ndigits	PASS	-	-
int_hash_missing_nil_check	PASS	-	-
int_int_hash_keys_values	PASS	-	-
int_int_hash_literal	PASS	-	-
int_int_hash_missing_key_nil	PASS	-	-
int_keyed_hash_lookup_as_array	PASS	-	-
int_opt_p_inspect	PASS	-	-
int_overflow_op_assign	FAIL_OUTPUT	expect	-
int_overflow_promote	PASS	-	-
int_overflow_raises	FAIL_OUTPUT	expect	-
int_round_large_precision	FAIL_OUTPUT	expect	-
int_sentinel_class_nilclass	FAIL_OUTPUT	expect	missing-builtin-method
int_to_enum_times	PASS	-	-
integer_argument_error	FAIL_OUTPUT	expect	-
integer_bignum_batch2	FAIL_OUTPUT	expect	missing-builtin-method
integer_bit_index_clamped	FAIL_OUTPUT	expect	missing-builtin-method
integer_chr_encoding	FAIL_COMPILE	compile	unknown-class
integer_clamp_float_bound	FAIL_OUTPUT	expect	-
integer_digits_base	PASS	-	-
integer_digits_invalid_radix	FAIL_OUTPUT	expect	-
integer_div_by_zero	FAIL_OUTPUT	expect	missing-builtin-method
integer_extra_methods	PASS	-	-
integer_hash_range_batch9	FAIL_OUTPUT	expect	missing-builtin-method
integer_literal_no_int32_overflow	PASS	-	-
integer_numeric_projection	FAIL_OUTPUT	expect	missing-builtin-method
integer_poly_arg_methods	FAIL_OUTPUT	expect	missing-builtin-method
integer_pow_negative_exponent	PASS	-	-
integer_shift_float_and_coerce	FAIL_OUTPUT	expect	auto-41318f62
integer_times_as_expr	FAIL_OUTPUT	expect	-
interp_adjacent_concat	FAIL_COMPILE	compile	interpolation-shapes
interp_array_container	FAIL_OUTPUT	expect	-
interp_call_arg_root	FAIL_OUTPUT	expect	missing-builtin-method
interp_method_widening	PASS	-	-
interp_mixin_method	PASS	-	-
interp_single_buffer	FAIL_OUTPUT	expect	-
interp_symbol	PASS	-	-
interpolation_multistmt	PASS	-	-
interpolation_symbol_name	PASS	-	-
introspection_constant_path	PASS	-	-
io_pipe	FAIL_OUTPUT	expect	missing-builtin-method
io_puts_compound_arg	PASS	-	-
io_stdout_tty_chain	PASS	-	-
io_write_stdout_stderr	PASS	-	-
is_a_builtin_classes	PASS	-	-
is_a_descendant_runtime	PASS	-	-
is_a_included_module	PASS	-	-
is_a_string_narrow_to_primitive	PASS	-	-
is_a_undefined_const	FAIL_COMPILE	compile	unknown-class
isa_narrow	PASS	-	-
issue203_string_new	FAIL_OUTPUT	expect	missing-builtin-method
issue224_bare_new_inherited	PASS	-	-
issue229_uncalled_cls_method	PASS	-	-
issue236_chain_empty_literal	PASS	-	-
issue239_cls_method_default_args	PASS	-	-
issue_266_def_length_inference	PASS	-	-
iter_block_autosplat	PASS	-	-
ivar_assign_and_expr	PASS	-	-
ivar_conditional_nil	PASS	-	-
ivar_get_set_literal	FAIL_OUTPUT	expect	missing-builtin-method
ivar_lazy_init_push_via_inherited_getter	PASS	-	-
ivar_orwrite_raiseall_typed_slot	PASS	-	-
ivar_polymorphic	PASS	-	-
ivar_ternary_mixed	PASS	-	-
ivar_widen_poly_writer	PASS	-	-
kernel_array_coercion	PASS	-	-
kernel_array_format_negx_wave10	FAIL_OUTPUT	expect	auto-abc2c8fb
kernel_caller_wired	FAIL_OUTPUT	expect	missing-builtin-method
kernel_complex	PASS	-	-
kernel_conversions	FAIL_OUTPUT	expect	missing-builtin-method
kernel_dir	PASS	-	-
kernel_fail_alias	PASS	-	-
kernel_float_integer_strict	FAIL_OUTPUT	expect	-
kernel_float_strict	PASS	-	-
kernel_integer_float_errors	FAIL_OUTPUT	expect	-
kernel_integer_float_strict_nil	FAIL_OUTPUT	expect	-
kernel_integer_with_base	PASS	-	-
kernel_rational_string_zerodenom	FAIL_OUTPUT	expect	auto-8945269a
kernel_underscore_id	FAIL_OUTPUT	expect	-
kwarg_back_propagate_callee_type	PASS	-	-
kwargs	PASS	-	-
kwargs_double_splat	PASS	-	-
kwargs_double_splat_forward	FAIL_OUTPUT	expect	-
kwargs_instance_dispatch	PASS	-	-
kwargs_merge_default_hash	PASS	-	-
kwargs_param	PASS	-	-
kwargs_param_widen	PASS	-	-
kwargs_splat_unknown_keyword	FAIL_OUTPUT	expect	-
kwsplat_forward_defaults	PASS	-	-
kwsplat_literal	FAIL_OUTPUT	expect	-
kwsplat_yield_inline_bind	PASS	-	-
lambda_arrow_string_return	PASS	-	-
lambda_explicit_return	PASS	-	-
lambda_float_captures_with_float_param	PASS	-	-
lambda_inference_chain	PASS	-	-
lambda_nested_emit	FAIL_COMPILE	compile	spike-misc
lambda_strict_arity	PASS	-	-
late_ret_through_local_chain	PASS	-	-
lazy_blockless_take_drop	FAIL_OUTPUT	expect	missing-builtin-method
lazy_drop_while_each_slice	FAIL_OUTPUT	expect	missing-builtin-method
lazy_endless_take_while	FAIL_OUTPUT	expect	missing-builtin-method
lazy_range_local	FAIL_OUTPUT	expect	missing-builtin-method
lazy_range_method	FAIL_OUTPUT	expect	missing-builtin-method
lazy_size	FAIL_OUTPUT	expect	missing-builtin-method
leading_splat_scalar_massign	PASS	-	-
lifted_block_nested_capture	FAIL_COMPILE	compile	spike-misc
local_empty_array_push_promotion_propagates	PASS	-	-
logical_pointer_guard	PASS	-	-
logical_value_return	PASS	-	-
loop_bigint_return	PASS	-	-
loop_break_value	PASS	-	-
lowered_block_given	PASS	-	-
lrama_features	FAIL_OUTPUT	expect	missing-builtin-method
lv_widen_from_callee_arg_slot	PASS	-	-
map_bang_with_index	PASS	-	-
map_block_string_new_join	FAIL_OUTPUT	expect	missing-builtin-method
map_each_cons_typed	PASS	-	-
map_obj_array_poly_field	PASS	-	-
map_recv_emitted_once	FAIL_COMPILE	compile	spike-misc
map_shadowed_param_poly_arg	PASS	-	-
map_to_heap_objects	PASS	-	-
map_to_value_type_objects	PASS	-	-
map_untyped_block_result	PASS	-	-
marshal_roundtrip	FAIL_OUTPUT	expect	missing-core-const
marshal_symlink_float	FAIL_OUTPUT	expect	missing-core-const
masgn_classvar_target	FAIL_OUTPUT	expect	missing-builtin-method
masgn_constpath_target	FAIL_OUTPUT	expect	-
massign_captured_proc_cell	PASS	-	-
massign_cell_captured_target	PASS	-	-
massign_in_inlined_yield	PASS	-	-
massign_nil_underflow	PASS	-	-
massign_proc_cell_nil	PASS	-	-
massign_splat_rhs	PASS	-	-
massign_underfill_nil	PASS	-	-
match_tilde_pre_post	PASS	-	-
matchdata_gsub_named_backref	FAIL_OUTPUT	expect	-
matchdata_index_eq	FAIL_OUTPUT	expect	arity-panic
matchdata_methods	FAIL_OUTPUT	expect	missing-builtin-method
matchdata_named_groups	FAIL_OUTPUT	expect	missing-builtin-method
matchdata_value_varargs_symstr	FAIL_OUTPUT	expect	missing-builtin-method
matchdata_values_at_byteoffset	FAIL_OUTPUT	expect	missing-builtin-method
matchdata_values_at_named	FAIL_OUTPUT	expect	missing-builtin-method
matchdata_whole_match	PASS	-	-
math_domain_error	FAIL_OUTPUT	expect	missing-builtin-method
math_fn_nil_typeerror	FAIL_OUTPUT	expect	-
math_poly_arg_unbox	FAIL_OUTPUT	expect	missing-builtin-method
mega	PASS	-	-
method	PASS	-	-
method_arity	FAIL_OUTPUT	expect	-
method_at_toplevel	FAIL_OUTPUT	expect	missing-builtin-method
method_defined	FAIL_OUTPUT	expect	missing-builtin-method
method_dispatch_poly_array	PASS	-	-
method_introspection	PASS	-	-
method_level_rescue_return	PASS	-	-
method_level_rescue_return_string	PASS	-	-
method_missing_explicit	PASS	-	-
method_name_symbol	PASS	-	-
method_param_destructure	PASS	-	-
method_return_mixed_int_string	PASS	-	-
method_visibility	FAIL_OUTPUT	expect	missing-builtin-method
method_visibility_attr	FAIL_OUTPUT	expect	missing-builtin-method
method_visibility_inherit	FAIL_OUTPUT	expect	missing-builtin-method
middle_splat_param	PASS	-	-
min_by_string_key	FAIL_OUTPUT	expect	-
minmax_by_count	FAIL_OUTPUT	expect	spike-misc
misc	PASS	-	-
missing_positional_arg_warns	PASS	-	-
mixin	PASS	-	-
module_acc_dispatch_param_box	FAIL_OUTPUT	expect	missing-builtin-method
module_accessor_delete_chain	PASS	-	-
module_accessor_nil_check	PASS	-	-
module_body_string_const_interp	PASS	-	-
module_class_body_side_effects	FAIL_OUTPUT	expect	-
module_class_new	PASS	-	-
module_class_reflection	PASS	-	-
module_cls_method_string_return	PASS	-	-
module_const_array_widen	FAIL_OUTPUT	expect	missing-builtin-method
module_const_defined	FAIL_OUTPUT	expect	missing-builtin-method
module_const_root_path	PASS	-	-
module_cvars	FAIL_COMPILE	compile	auto-a7cbe375
module_def_self_ivar	PASS	-	-
module_dispatch_param_widen	PASS	-	-
module_function_dead_method_dce	FAIL_OUTPUT	expect	missing-builtin-method
module_function_namespace	FAIL_OUTPUT	expect	missing-builtin-method
module_function_str_method_param	FAIL_OUTPUT	expect	auto-74de9804
module_ivar_empty_hash_reset	PASS	-	-
module_ivar_hash	PASS	-	-
module_ivar_nil_poly	PASS	-	-
module_ivar_op_write	PASS	-	-
module_relative_constant_path	PASS	-	-
module_reopen_after_include_ivar	PASS	-	-
module_reopen_after_include_namespaced	PASS	-	-
module_reopen_cmeth_redefine	PASS	-	-
module_singleton_accessor	PASS	-	-
module_singleton_accessor_poly	PASS	-	-
module_singleton_attr_accessor	PASS	-	-
module_singleton_new_user_method	PASS	-	-
module_singleton_self_accessor	FAIL_OUTPUT	expect	-
more_truthies_nil_compare	PASS	-	-
multi_arg_lambda	PASS	-	-
multi_arg_yield	PASS	-	-
multi_assign_array_underfill	PASS	-	-
multi_assign_ivar_type	PASS	-	-
multi_assign_poly_rhs	PASS	-	-
multi_return	PASS	-	-
multi_return_bare	PASS	-	-
multi_write_call_rhs_as_expr	FAIL_OUTPUT	expect	missing-builtin-method
multi_write_ivar_const_from_array_rhs	PASS	-	-
multi_write_scalar_rhs	PASS	-	-
mutable_str_alias_uaf	FAIL_OUTPUT	expect	missing-builtin-method
mutable_str_force_encoding_return	FAIL_OUTPUT	expect	missing-builtin-method
mutable_str_into_str_array	FAIL_OUTPUT	expect	missing-builtin-method
mutator_value_forms_bang_nil	FAIL_OUTPUT	expect	arity-panic
mutex_synchronize_block	FAIL_COMPILE	compile	auto-5c693233
mutex_synchronize_ensure	FAIL_OUTPUT	expect	missing-builtin-method
narrow_and_predicate	PASS	-	-
native_binding_poc	FAIL_COMPILE	compile	auto-6bc687b9
negative_range_slice	PASS	-	-
nested_array_eq	PASS	-	-
nested_class_module_const_resolution	PASS	-	-
nested_ensure_self	PASS	-	-
nested_massign	PASS	-	-
nested_massign_poly	PASS	-	-
nested_yield_with_block_param	PASS	-	-
new_forwarded_block_stored	FAIL_OUTPUT	expect	missing-builtin-method
next_in_proc_and_yield	PASS	-	-
next_runs_ensure	PASS	-	-
next_value_each_index	PASS	-	-
next_value_each_slice	PASS	-	-
next_value_flat_map	PASS	-	-
next_value_hash	PASS	-	-
next_value_map	PASS	-	-
next_value_select	PASS	-	-
nil_default_param_widens_to_poly	PASS	-	-
nil_guard_narrows_int_or_nil	PASS	-	-
nil_guard_param_narrow	PASS	-	-
nil_hashdefault_complex_followups	FAIL_OUTPUT	expect	missing-builtin-method
nil_ivar	PASS	-	-
nil_match_op_variable	FAIL_OUTPUT	expect	missing-builtin-method
nil_rationalize_variable	FAIL_OUTPUT	expect	missing-builtin-method
nil_receiver_tap_then	PASS	-	-
nil_spaceship_variable	FAIL_OUTPUT	expect	missing-builtin-method
nil_string_receiver_raises	FAIL_OUTPUT	expect	-
nil_time_return_guard_narrow	PASS	-	-
nil_to_r_rational	FAIL_OUTPUT	expect	missing-builtin-method
nil_typed_equality	PASS	-	-
nil_value_class_union	PASS	-	-
nilable_poly_array	PASS	-	-
nilclass_bool_ops_conversions	FAIL_OUTPUT	expect	missing-builtin-method
nomethod_message_shapes	FAIL_OUTPUT	expect	-
nomethod_scalar_slot	PASS	-	-
not_match_op	PASS	-	-
nullable	PASS	-	-
nullable_hash_recv_bracket	PASS	-	-
nullable_int_to_s_evaluates_once	PASS	-	-
nullable_obj_nil_compare	PASS	-	-
nullable_poly_hash_arg_unbox	PASS	-	-
numbered_param_arity	PASS	-	-
numeric_coerce	FAIL_OUTPUT	expect	auto-221106e8
numeric_conformance_batch2	PASS	-	-
numeric_edges_wave10	FAIL_OUTPUT	expect	missing-builtin-method
