Numeric	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,at_exit,autoload,autoload?,binding,block_given?,caller,caller_locations,catch,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,open,p,pp,print,printf,proc,putc,puts,raise,rand,readline,readlines,require,require_relative,respond_to_missing?,select,set_trace_func,singleton_method_removed,singleton_method_undefined,sleep,spawn,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
Object	i	
Object	s	
Object	p	
Object	c	ARGF,ARGV,ArgumentError,Array,BasicObject,Binding,Class,ClosedQueueError,Comparable,Complex,ConditionVariable,DEPTH,Data,Dir,ENV,EOFError,Encoding,EncodingError,Enumerable,Enumerator,Errno,Exception,FalseClass,Fiber,FiberError,File,FileTest,Float,FloatDomainError,FrozenError,GC,Hash,IO,IOError,IndexError,Integer,Interrupt,Kernel,KeyError,LoadError,LocalJumpError,Marshal,MatchData,Math,Method,Module,Mutex,NameError,NilClass,NoMatchingPatternError,NoMatchingPatternKeyError,NoMemoryError,NoMethodError,NotImplementedError,Numeric,Object,ObjectSpace,Pathname,Proc,Process,Queue,RUBY_COPYRIGHT,RUBY_DESCRIPTION,RUBY_ENGINE,RUBY_ENGINE_VERSION,RUBY_PATCHLEVEL,RUBY_PLATFORM,RUBY_RELEASE_DATE,RUBY_REVISION,RUBY_VERSION,Ractor,Random,Range,RangeError,Rational,Refinement,Regexp,RegexpError,Ruby,RubyVM,RuntimeError,STDERR,STDIN,STDOUT,ScriptError,SecurityError,Set,Signal,SignalException,SizedQueue,StandardError,StopIteration,String,Struct,Symbol,SyntaxError,SystemCallError,SystemExit,SystemStackError,TOPLEVEL_BINDING,Thread,ThreadError,ThreadGroup,Time,TracePoint,TrueClass,TypeError,UnboundMethod,UncaughtThrowError,UnicodeNormalize,Warning,ZeroDivisionError
Object	I	!,!=,!~,<=>,==,===,__id__,__send__,class,clone,define_singleton_method,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,inspect,instance_eval,instance_exec,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,methods,nil?,object_id,private_methods,protected_methods,public_method,public_methods,public_send,remove_instance_variable,respond_to?,send,singleton_class,singleton_method,singleton_methods,tap,then,to_enum,to_s,yield_self
Object	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,allocate,ancestors,attached_object,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,new,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,subclasses,superclass,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
Object	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,at_exit,autoload,autoload?,binding,block_given?,caller,caller_locations,catch,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,open,p,pp,print,printf,proc,putc,puts,raise,rand,readline,readlines,require,require_relative,respond_to_missing?,select,set_trace_func,singleton_method_added,singleton_method_removed,singleton_method_undefined,sleep,spawn,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
ObjectSpace	i	
ObjectSpace	s	_id2ref,count_objects,define_finalizer,each_object,garbage_collect,undefine_finalizer
ObjectSpace	p	_id2ref,count_objects,define_finalizer,each_object,garbage_collect,undefine_finalizer
ObjectSpace	c	WeakKeyMap,WeakMap
ObjectSpace	I	
ObjectSpace	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,_id2ref,alias_method,ancestors,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,count_objects,define_finalizer,define_method,define_singleton_method,deprecate_constant,display,dup,each_object,enum_for,eql?,equal?,extend,freeze,frozen?,garbage_collect,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,tap,then,to_enum,to_s,undef_method,undefine_finalizer,undefined_instance_methods,yield_self
ObjectSpace	P	_id2ref,count_objects,define_finalizer,each_object,garbage_collect,undefine_finalizer
ObjectSpace::WeakKeyMap	i	[],[]=,clear,delete,getkey,inspect,key?
ObjectSpace::WeakKeyMap	s	
ObjectSpace::WeakKeyMap	p	
ObjectSpace::WeakKeyMap	c	
ObjectSpace::WeakKeyMap	I	!,!=,!~,<=>,==,===,[],[]=,__id__,__send__,class,clear,clone,define_singleton_method,delete,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,getkey,hash,inspect,instance_eval,instance_exec,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,key?,kind_of?,method,methods,nil?,object_id,private_methods,protected_methods,public_method,public_methods,public_send,remove_instance_variable,respond_to?,send,singleton_class,singleton_method,singleton_methods,tap,then,to_enum,to_s,yield_self
ObjectSpace::WeakKeyMap	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,allocate,ancestors,attached_object,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,new,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,subclasses,superclass,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
ObjectSpace::WeakKeyMap	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,at_exit,autoload,autoload?,binding,block_given?,caller,caller_locations,catch,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,open,p,pp,print,printf,proc,putc,puts,raise,rand,readline,readlines,require,require_relative,respond_to_missing?,select,set_trace_func,singleton_method_added,singleton_method_removed,singleton_method_undefined,sleep,spawn,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
ObjectSpace::WeakMap	i	[],[]=,delete,each,each_key,each_pair,each_value,include?,inspect,key?,keys,length,member?,size,values
ObjectSpace::WeakMap	s	
ObjectSpace::WeakMap	p	
ObjectSpace::WeakMap	c	
ObjectSpace::WeakMap	I	!,!=,!~,<=>,==,===,[],[]=,__id__,__send__,all?,any?,chain,chunk,chunk_while,class,clone,collect,collect_concat,compact,count,cycle,define_singleton_method,delete,detect,display,drop,drop_while,dup,each,each_cons,each_entry,each_key,each_pair,each_slice,each_value,each_with_index,each_with_object,entries,enum_for,eql?,equal?,extend,filter,filter_map,find,find_all,find_index,first,flat_map,freeze,frozen?,grep,grep_v,group_by,hash,include?,inject,inspect,instance_eval,instance_exec,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,key?,keys,kind_of?,lazy,length,map,max,max_by,member?,method,methods,min,min_by,minmax,minmax_by,nil?,none?,object_id,one?,partition,private_methods,protected_methods,public_method,public_methods,public_send,reduce,reject,remove_instance_variable,respond_to?,reverse_each,select,send,singleton_class,singleton_method,singleton_methods,size,slice_after,slice_before,slice_when,sort,sort_by,sum,take,take_while,tally,tap,then,to_a,to_enum,to_h,to_s,to_set,uniq,values,yield_self,zip
ObjectSpace::WeakMap	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,allocate,ancestors,attached_object,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,new,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,subclasses,superclass,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
ObjectSpace::WeakMap	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,at_exit,autoload,autoload?,binding,block_given?,caller,caller_locations,catch,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,open,p,pp,print,printf,proc,putc,puts,raise,rand,readline,readlines,require,require_relative,respond_to_missing?,set_trace_func,singleton_method_added,singleton_method_removed,singleton_method_undefined,sleep,spawn,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
Pathname	i	+,/,<=>,==,===,absolute?,ascend,atime,basename,binread,binwrite,birthtime,blockdev?,chardev?,children,chmod,chown,cleanpath,ctime,delete,descend,directory?,dirname,each_child,each_entry,each_filename,each_line,empty?,entries,eql?,executable?,executable_real?,exist?,expand_path,extname,file?,fnmatch,fnmatch?,freeze,ftype,glob,grpowned?,hash,inspect,join,lchmod,lchown,lstat,lutime,make_link,make_symlink,mkdir,mkpath,mountpoint?,mtime,open,opendir,owned?,parent,path,pipe?,read,readable?,readable_real?,readlines,readlink,realdirpath,realpath,relative?,relative_path_from,rename,rmdir,root?,setgid?,setuid?,size,size?,socket?,split,stat,sticky?,sub,sub_ext,symlink?,sysopen,to_path,to_s,truncate,unlink,utime,world_readable?,world_writable?,writable?,writable_real?,write,zero?
Pathname	s	getwd,glob,pwd
Pathname	p	add_trailing_separator,chop_basename,cleanpath_aggressive,cleanpath_conservative,del_trailing_separator,has_trailing_separator?,initialize,plus,prepend_prefix,same_paths?,split_names
Pathname	c	SEPARATOR_PAT,VERSION
Pathname	I	!,!=,!~,+,/,<=>,==,===,__id__,__send__,absolute?,ascend,atime,basename,binread,binwrite,birthtime,blockdev?,chardev?,children,chmod,chown,class,cleanpath,clone,ctime,define_singleton_method,delete,descend,directory?,dirname,display,dup,each_child,each_entry,each_filename,each_line,empty?,entries,enum_for,eql?,equal?,executable?,executable_real?,exist?,expand_path,extend,extname,file?,fnmatch,fnmatch?,freeze,frozen?,ftype,glob,grpowned?,hash,inspect,instance_eval,instance_exec,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,join,kind_of?,lchmod,lchown,lstat,lutime,make_link,make_symlink,method,methods,mkdir,mkpath,mountpoint?,mtime,nil?,object_id,open,opendir,owned?,parent,path,pipe?,private_methods,protected_methods,public_method,public_methods,public_send,read,readable?,readable_real?,readlines,readlink,realdirpath,realpath,relative?,relative_path_from,remove_instance_variable,rename,respond_to?,rmdir,root?,send,setgid?,setuid?,singleton_class,singleton_method,singleton_methods,size,size?,socket?,split,stat,sticky?,sub,sub_ext,symlink?,sysopen,tap,then,to_enum,to_path,to_s,truncate,unlink,utime,world_readable?,world_writable?,writable?,writable_real?,write,yield_self,zero?
Pathname	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,allocate,ancestors,attached_object,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,getwd,glob,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,new,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,pwd,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,subclasses,superclass,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
Pathname	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,add_trailing_separator,at_exit,autoload,autoload?,binding,block_given?,caller,caller_locations,catch,chop_basename,cleanpath_aggressive,cleanpath_conservative,del_trailing_separator,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,has_trailing_separator?,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,p,plus,pp,prepend_prefix,print,printf,proc,putc,puts,raise,rand,readline,require,require_relative,respond_to_missing?,same_paths?,select,set_trace_func,singleton_method_added,singleton_method_removed,singleton_method_undefined,sleep,spawn,split_names,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
Proc	i	<<,==,===,>>,[],arity,binding,call,clone,curry,dup,eql?,hash,inspect,lambda?,parameters,ruby2_keywords,source_location,to_proc,to_s,yield
Proc	s	new
Proc	p	
Proc	c	
Proc	I	!,!=,!~,<<,<=>,==,===,>>,[],__id__,__send__,arity,binding,call,class,clone,curry,define_singleton_method,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,inspect,instance_eval,instance_exec,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,lambda?,method,methods,nil?,object_id,parameters,private_methods,protected_methods,public_method,public_methods,public_send,remove_instance_variable,respond_to?,ruby2_keywords,send,singleton_class,singleton_method,singleton_methods,source_location,tap,then,to_enum,to_proc,to_s,yield,yield_self
Proc	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,allocate,ancestors,attached_object,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,new,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,subclasses,superclass,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
Proc	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,at_exit,autoload,autoload?,block_given?,caller,caller_locations,catch,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,open,p,pp,print,printf,proc,putc,puts,raise,rand,readline,readlines,require,require_relative,respond_to_missing?,select,set_trace_func,singleton_method_added,singleton_method_removed,singleton_method_undefined,sleep,spawn,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
Process	i	
Process	s	_fork,abort,argv0,clock_getres,clock_gettime,daemon,detach,egid,egid=,euid,euid=,exec,exit,exit!,fork,getpgid,getpgrp,getpriority,getrlimit,getsid,gid,gid=,groups,groups=,initgroups,kill,last_status,maxgroups,maxgroups=,pid,ppid,setpgid,setpgrp,setpriority,setproctitle,setrlimit,setsid,spawn,times,uid,uid=,wait,wait2,waitall,waitpid,waitpid2,warmup
Process	p	argv0,clock_getres,clock_gettime,daemon,detach,egid,egid=,euid,euid=,getpgid,getpgrp,getpriority,getrlimit,getsid,gid,gid=,groups,groups=,initgroups,kill,maxgroups,maxgroups=,pid,ppid,setpgid,setpgrp,setpriority,setproctitle,setrlimit,setsid,times,uid,uid=,wait,wait2,waitall,waitpid,waitpid2,warmup
Process	c	CLOCK_MONOTONIC,CLOCK_MONOTONIC_RAW,CLOCK_MONOTONIC_RAW_APPROX,CLOCK_PROCESS_CPUTIME_ID,CLOCK_REALTIME,CLOCK_THREAD_CPUTIME_ID,CLOCK_UPTIME_RAW,CLOCK_UPTIME_RAW_APPROX,GID,PRIO_PGRP,PRIO_PROCESS,PRIO_USER,RLIMIT_AS,RLIMIT_CORE,RLIMIT_CPU,RLIMIT_DATA,RLIMIT_FSIZE,RLIMIT_MEMLOCK,RLIMIT_NOFILE,RLIMIT_NPROC,RLIMIT_RSS,RLIMIT_STACK,RLIM_INFINITY,RLIM_SAVED_CUR,RLIM_SAVED_MAX,Status,Sys,Tms,UID,WNOHANG,WUNTRACED,Waiter
Process	I	
Process	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,_fork,abort,alias_method,ancestors,argv0,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clock_getres,clock_gettime,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,daemon,define_method,define_singleton_method,deprecate_constant,detach,display,dup,egid,egid=,enum_for,eql?,equal?,euid,euid=,exec,exit,exit!,extend,fork,freeze,frozen?,getpgid,getpgrp,getpriority,getrlimit,getsid,gid,gid=,groups,groups=,hash,include,include?,included_modules,initgroups,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kill,kind_of?,last_status,maxgroups,maxgroups=,method,method_defined?,methods,module_eval,module_exec,name,nil?,object_id,pid,ppid,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,setpgid,setpgrp,setpriority,setproctitle,setrlimit,setsid,singleton_class,singleton_class?,singleton_method,singleton_methods,spawn,tap,then,times,to_enum,to_s,uid,uid=,undef_method,undefined_instance_methods,wait,wait2,waitall,waitpid,waitpid2,warmup,yield_self
Process	P	argv0,clock_getres,clock_gettime,daemon,detach,egid,egid=,euid,euid=,getpgid,getpgrp,getpriority,getrlimit,getsid,gid,gid=,groups,groups=,initgroups,kill,maxgroups,maxgroups=,pid,ppid,setpgid,setpgrp,setpriority,setproctitle,setrlimit,setsid,times,uid,uid=,wait,wait2,waitall,waitpid,waitpid2,warmup
Process::GID	i	
Process::GID	s	change_privilege,eid,eid=,from_name,grant_privilege,re_exchange,re_exchangeable?,rid,sid_available?,switch
Process::GID	p	change_privilege,eid,from_name,grant_privilege,re_exchange,re_exchangeable?,rid,sid_available?,switch
Process::GID	c	
Process::GID	I	
Process::GID	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,ancestors,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,change_privilege,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,eid,eid=,enum_for,eql?,equal?,extend,freeze,from_name,frozen?,grant_privilege,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,re_exchange,re_exchangeable?,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,rid,send,set_temporary_name,sid_available?,singleton_class,singleton_class?,singleton_method,singleton_methods,switch,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
Process::GID	P	change_privilege,eid,from_name,grant_privilege,re_exchange,re_exchangeable?,rid,sid_available?,switch
Process::Status	i	==,coredump?,exited?,exitstatus,inspect,pid,signaled?,stopped?,stopsig,success?,termsig,to_i,to_s
Process::Status	s	wait
Process::Status	p	
Process::Status	c	
Process::Status	I	!,!=,!~,<=>,==,===,__id__,__send__,class,clone,coredump?,define_singleton_method,display,dup,enum_for,eql?,equal?,exited?,exitstatus,extend,freeze,frozen?,hash,inspect,instance_eval,instance_exec,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,methods,nil?,object_id,pid,private_methods,protected_methods,public_method,public_methods,public_send,remove_instance_variable,respond_to?,send,signaled?,singleton_class,singleton_method,singleton_methods,stopped?,stopsig,success?,tap,termsig,then,to_enum,to_i,to_s,yield_self
Process::Status	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,allocate,ancestors,attached_object,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,singleton_class,singleton_class?,singleton_method,singleton_methods,subclasses,superclass,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,wait,yield_self
Process::Status	P	Array,Complex,Float,Hash,Integer,Pathname,Rational,String,__callee__,__dir__,__method__,`,abort,at_exit,autoload,autoload?,binding,block_given?,caller,caller_locations,catch,eval,exec,exit,exit!,fail,fork,format,gets,global_variables,initialize,initialize_clone,initialize_copy,initialize_dup,instance_variables_to_inspect,iterator?,lambda,load,local_variables,loop,method_missing,open,p,pp,print,printf,proc,putc,puts,raise,rand,readline,readlines,require,require_relative,respond_to_missing?,select,set_trace_func,singleton_method_added,singleton_method_removed,singleton_method_undefined,sleep,spawn,sprintf,srand,syscall,system,test,throw,trace_var,trap,untrace_var,warn
Process::Sys	i	
Process::Sys	s	getegid,geteuid,getgid,getuid,issetugid,setegid,seteuid,setgid,setregid,setresgid,setresuid,setreuid,setrgid,setruid,setuid
Process::Sys	p	getegid,geteuid,getgid,getuid,issetugid,setegid,seteuid,setgid,setregid,setresgid,setresuid,setreuid,setrgid,setruid,setuid
Process::Sys	c	
Process::Sys	I	
Process::Sys	S	!,!=,!~,<,<=,<=>,==,===,>,>=,__id__,__send__,alias_method,ancestors,attr,attr_accessor,attr_reader,attr_writer,autoload,autoload?,class,class_eval,class_exec,class_variable_defined?,class_variable_get,class_variable_set,class_variables,clone,const_defined?,const_get,const_missing,const_set,const_source_location,constants,define_method,define_singleton_method,deprecate_constant,display,dup,enum_for,eql?,equal?,extend,freeze,frozen?,getegid,geteuid,getgid,getuid,hash,include,include?,included_modules,inspect,instance_eval,instance_exec,instance_method,instance_methods,instance_of?,instance_variable_defined?,instance_variable_get,instance_variable_set,instance_variables,is_a?,issetugid,itself,kind_of?,method,method_defined?,methods,module_eval,module_exec,name,nil?,object_id,prepend,private_class_method,private_constant,private_instance_methods,private_method_defined?,private_methods,protected_instance_methods,protected_method_defined?,protected_methods,public_class_method,public_constant,public_instance_method,public_instance_methods,public_method,public_method_defined?,public_methods,public_send,refinements,remove_class_variable,remove_instance_variable,remove_method,respond_to?,send,set_temporary_name,setegid,seteuid,setgid,setregid,setresgid,setresuid,setreuid,setrgid,setruid,setuid,singleton_class,singleton_class?,singleton_method,singleton_methods,tap,then,to_enum,to_s,undef_method,undefined_instance_methods,yield_self
Process::Sys	P	getegid,geteuid,getgid,getuid,issetugid,setegid,seteuid,setgid,setregid,setresgid,setresuid,setreuid,setrgid,setruid,setuid
Process::Tms	i	cstime,cstime=,cutime,cutime=,stime,stime=,utime,utime=
Process::Tms	s	[],inspect,keyword_init?,members,new
Process::Tms	p	
Process::Tms	c	
